Package name,Reviewer name,Review,Rating
com.zynga.chess.googleplay,Abdul Gafoor,Good for time pass,4
com.zynga.chess.googleplay,Joseph Viola,Ads after EVERY move??,1
com.zynga.chess.googleplay,Rodney Person,Freezes and says out of sync,4
com.zynga.chess.googleplay,Curtis Watson,Can not move game freezes,2
com.zynga.chess.googleplay,Lonjino Gastelum,The aaaadddsssss! Every move is an ad. $10 to get rid of them. Confirm every move. And there were times my moves wouldn't register. My friend and I couldn't make it through a game before we Uninstalled it.,1
com.zynga.chess.googleplay,Heather Andersen,I would enjoy it a lot but for two things: the high frequency of corrupted games and the losses I have tallied due to forfeits incurred because I took a break in playing out of frustration.,3
com.zynga.chess.googleplay,Peter A,"If there was a zero. I'd give it that. How would you like to be in a 50-move game, investing weeks, and are well in the end game. Then all of a sudden, you get an out of sync/corrupt game. I left this app almost 2 years ago and when I came back had ""moments to go left"" and 600 days!!!! My story isn't unique. Maybe Elon Musk should buy Zynga and take a flame thrower to it. The company doesn't care. At least they once did.",1
com.zynga.chess.googleplay,John Chandler,Awesome I love playing people around the world,5
com.zynga.chess.googleplay,Fifteen Dollar League,It has some issues that need to be fixed to be above average but it's a good playing game,3
com.zynga.chess.googleplay,Pablos27,Doesn't register my wins and I get to many games saying curupt game from winning position and goes out of sinc. And only option is to play four days which is rediculousl with out other options,1
com.zynga.chess.googleplay,Sarah Lansing,Well. I'd like it except the game corrupts almost every game and haven't played on through. Please fix the bug!!,3
com.zynga.chess.googleplay,Matthew Kelso,Great.,5
com.zynga.chess.googleplay,Shane Gorman,"Glitchy AF, ruins games when it gets corrupted. Sort it out",2
com.zynga.chess.googleplay,Douglas Slaton,"Constant duplicate games, sync issues and game corruptions. Why bother? Deleted.",1
com.zynga.chess.googleplay,Michael Filiatrault,Glitches. Games get corrupted.,1
com.zynga.chess.googleplay,larry W00fman,I am restricted in my moves and am not allowed to capture opponent pieces.,1
com.zynga.chess.googleplay,Cuddy Ranks,Takes to long to move,1
com.zynga.chess.googleplay,Thomas Garza,Exciting,5
com.zynga.chess.googleplay,David Russell,Adds,5
com.zynga.chess.googleplay,Dennis Vidal,"Was fun a first, but keeps saying corrupted game and not letting the game continue, was playing with a friend and it did it 4 different games and 3 in the same day before we both just gave up on this app.",1
com.zynga.chess.googleplay,Reuel Clay,I live the game of ches,5
com.zynga.chess.googleplay,jaime frausto,Keeps crashing,1
com.zynga.chess.googleplay,trottski4891,Fun to play but to many error logs/corrupt games where it cancels the game.,4
com.zynga.chess.googleplay,Carr Duncan,"Corrupt games continue to be an issue. I have 1 game that has been on my board for 107 days, another 93 days and the lastest one day.",1
com.zynga.chess.googleplay,Mark Welding,Absolute poop,1
com.zynga.chess.googleplay,Simran Gupta,Useless!!!,1
com.zynga.chess.googleplay,C_Kretur Of _BaNKHoe,Every game gets 'corrupted' at some point and u can't finish it. App has major bugs and is a disappointment.,1
com.zynga.chess.googleplay,Morgan Perry w,Good,5
com.zynga.chess.googleplay,Steve Hirsch,Fun stuff. Can be glitchy.,4
com.zynga.chess.googleplay,Mark Richardson,10 year user.,5
com.zynga.chess.googleplay,Hamid Pouri,Very good,5
com.zynga.chess.googleplay,J.R. Davis,The adds suck and take up way too much time. $10 is too much to remove them. Uninstalling next.,1
com.zynga.chess.googleplay,Analee Gonzalez,"Can't finish a game without getting a message saying the game is corrupt and I'm forced to forfeit. If you could fix this glitch, this app would be amazing.",1
com.zynga.chess.googleplay,Beatrix Jasper,Ads are too much. Secondly I don't understand why the app keeps closing when loading.,2
com.zynga.chess.googleplay,Essie Coons,"Needs help, glitchy games get corrupted",2
com.zynga.chess.googleplay,samuel david,I really love it's,5
com.zynga.chess.googleplay,R H,"This app hardly works, find another",1
com.zynga.chess.googleplay,Morgan Stewart,"Wont let me sign in through facebook or email even changed my password and it still wont let me play the game, straight garbage",1
com.zynga.chess.googleplay,James Jachimski,#left Zynga years ago/ still hating..,1
com.zynga.chess.googleplay,Geophysical Emeh,Good,5
com.zynga.chess.googleplay,Neyo Richie,Annie i love chess,5
com.zynga.chess.googleplay,Christopher Jones,Its great 👍,5
com.zynga.chess.googleplay,Mitch Honan,Pretty good,4
com.zynga.chess.googleplay,Anosikeh Ikechwkwu,"This game is becoming frud why stealing point from my game is becoming nonsense just give me back my points right now awoh game, this game is now rubbish seriously I cannot refer someone to this rubbish game try and make some updates on this rubbish before some order people live the game....but why on earth will I be loosing points just for no reason you guys better do this game well because I'm living this awuf game now, can't really remember why no this game be doing rubbish to someone's game.",1
com.zynga.chess.googleplay,Mandy Jones,Hate playing with 30 second ads after each turn. Not paying heaps of money to lose ads!!! Uninstalling,1
com.zynga.chess.googleplay,Michael R,"Really bad connection while playing even while having full service or even on Wi-Fi, game freezes and moves get overlapped with opponents and idk if this is device specific(Samsung Galaxy Z Fold 3)but trying to select your move doesn't always load, also there are way to many ads and the no ad options is to expensive for the quality of the game with all the errors and issues stated above...",1
com.zynga.chess.googleplay,Gabriel Logulo,"Ads are annoying, the ios version is way more up-to-date and it feels like the Samsung version is a broken buggy piece of junk, the only reason I still use this app is because it's easy to connect with other people to play chess. They still haven't updated this garbage app. If you can avoid it don't download it. They basically abandoned it even though it still has plenty of bugs and glitches.",1
com.zynga.chess.googleplay,Paul Manning,You may as well rename it flogging crypto to strangers,1
com.zynga.chess.googleplay,Marlon Banner,An ad after every move? That sucks!!!!,1
com.zynga.chess.googleplay,Richard Hollifield,Game works great. Pick your opponents carefuly. Lol,5
com.zynga.chess.googleplay,Dax Eazor,"Too many corrupt games, have 13 games open and only 3 active..other 10 are either corrupt and doesn't move or the player refuses to move and its just there, horrible",1
